Execution;micro second;quant
1;2147;1.0
1;2149;4.0
1;2151;4.0
1;2153;4.0
1;2155;3.0
1;2157;4.0
1;2159;5.0
1;2161;2.0
1;2163;2.0
1;2165;5.0
1;2167;2.0
1;2169;2.0
1;2171;3.0
1;2173;2.0
1;2175;1.0
1;2177;2.0
1;2179;3.0
1;2181;3.0
1;2183;1.0
1;2185;3.0
1;2187;2.0
1;2189;4.0
1;2191;2.0
1;2193;3.0
1;2195;4.0
1;2197;4.0
1;2199;2.0
1;2201;4.0
1;2203;4.0
1;2205;5.0
1;2207;1.0
1;2209;5.0
1;2211;4.0
1;2213;2.0
1;2215;5.0
1;2217;6.0
1;2219;2.0
1;2221;3.0
1;2223;3.0
1;2225;5.0
1;2229;4.0
1;2231;2.0
1;2233;6.0
1;2235;6.0
1;2237;4.0
1;2239;4.0
1;2241;5.0
1;2243;3.0
1;2245;3.0
1;2247;7.0
1;2249;6.0
1;2251;5.0
1;2253;8.0
1;2255;8.0
1;2257;4.0
1;2259;8.0
1;2261;6.0
1;2263;5.0
1;2265;8.0
1;2267;10.0
1;2269;5.0
1;2271;7.0
1;2273;6.0
1;2275;10.0
1;2277;6.0
1;2279;10.0
1;2281;8.0
1;2283;13.0
1;2285;14.0
1;2287;17.0
1;2289;13.0
1;2291;12.0
1;2293;13.0
1;2295;3.0
1;2297;16.0
1;2299;5.0
1;2301;13.0
1;2303;12.0
1;2305;15.0
1;2307;8.0
1;2309;12.0
1;2311;10.0
1;2313;10.0
1;2315;17.0
1;2317;16.0
1;2319;15.0
1;2321;13.0
1;2323;18.0
1;2325;24.0
1;2327;18.0
1;2329;19.0
1;2331;15.0
1;2333;18.0
1;2335;20.0
1;2337;27.0
1;2339;19.0
1;2341;29.0
1;2343;26.0
1;2345;38.0
1;2347;28.0
1;2349;29.0
1;2351;21.0
1;2353;37.0
1;2355;32.0
1;2357;21.0
1;2359;32.0
1;2361;28.0
1;2363;37.0
1;2365;31.0
1;2367;34.0
1;2369;31.0
1;2371;24.0
1;2373;31.0
1;2375;23.0
1;2377;33.0
1;2379;33.0
1;2381;32.0
1;2383;44.0
1;2385;38.0
1;2387;40.0
1;2389;29.0
1;2391;36.0
1;2393;42.0
1;2395;42.0
1;2397;42.0
1;2399;32.0
1;2401;38.0
1;2403;37.0
1;2405;53.0
1;2407;42.0
1;2409;55.0
1;2411;43.0
1;2413;53.0
1;2415;53.0
1;2417;41.0
1;2419;46.0
1;2421;47.0
1;2423;48.0
1;2425;63.0
1;2427;49.0
1;2429;58.0
1;2431;72.0
1;2433;58.0
1;2435;43.0
1;2437;59.0
1;2439;57.0
1;2441;56.0
1;2443;63.0
1;2445;61.0
1;2447;66.0
1;2449;62.0
1;2451;59.0
1;2453;76.0
1;2455;78.0
1;2457;79.0
1;2459;87.0
1;2461;70.0
1;2463;80.0
1;2465;81.0
1;2467;70.0
1;2469;80.0
1;2471;80.0
1;2473;85.0
1;2475;71.0
1;2477;90.0
1;2479;64.0
1;2481;84.0
1;2483;82.0
1;2485;113.0
1;2487;82.0
1;2489;80.0
1;2491;100.0
1;2493;99.0
1;2495;84.0
1;2497;90.0
1;2499;98.0
1;2501;108.0
1;2503;99.0
1;2505;108.0
1;2507;101.0
1;2509;98.0
1;2511;93.0
1;2513;97.0
1;2515;98.0
1;2517;126.0
1;2519;110.0
1;2521;104.0
1;2523;83.0
1;2525;125.0
1;2527;130.0
1;2529;112.0
1;2531;129.0
1;2533;129.0
1;2535;101.0
1;2537;136.0
1;2539;117.0
1;2541;111.0
1;2543;142.0
1;2545;118.0
1;2547;138.0
1;2549;125.0
1;2551;130.0
1;2553;129.0
1;2555;136.0
1;2557;144.0
1;2559;148.0
1;2561;165.0
1;2563;131.0
1;2565;122.0
1;2567;125.0
1;2569;138.0
1;2571;147.0
1;2573;127.0
1;2575;151.0
1;2577;134.0
1;2579;127.0
1;2581;163.0
1;2583;170.0
1;2585;124.0
1;2587;110.0
1;2589;158.0
1;2591;153.0
1;2593;130.0
1;2595;155.0
1;2597;153.0
1;2599;136.0
1;2601;152.0
1;2603;132.0
1;2605;161.0
1;2607;144.0
1;2609;163.0
1;2611;140.0
1;2613;155.0
1;2615;157.0
1;2617;159.0
1;2619;153.0
1;2621;183.0
1;2623;165.0
1;2625;170.0
1;2627;173.0
1;2629;153.0
1;2631;170.0
1;2633;182.0
1;2635;165.0
1;2637;165.0
1;2639;158.0
1;2641;154.0
1;2643;167.0
1;2645;162.0
1;2647;176.0
1;2649;160.0
1;2651;159.0
1;2653;165.0
1;2655;172.0
1;2657;160.0
1;2659;166.0
1;2661;153.0
1;2663;154.0
1;2665;157.0
1;2667;138.0
1;2669;164.0
1;2671;163.0
1;2673;199.0
1;2675;147.0
1;2677;153.0
1;2679;165.0
1;2681;156.0
1;2683;161.0
1;2685;154.0
1;2687;172.0
1;2689;143.0
1;2691;184.0
1;2693;161.0
1;2695;153.0
1;2697;183.0
1;2699;151.0
1;2701;171.0
1;2703;193.0
1;2705;179.0
1;2707;173.0
1;2709;164.0
1;2711;155.0
1;2713;173.0
1;2715;193.0
1;2717;192.0
1;2719;171.0
1;2721;170.0
1;2723;156.0
1;2725;165.0
1;2727;158.0
1;2729;186.0
1;2731;157.0
1;2733;160.0
1;2735;151.0
1;2737;157.0
1;2739;165.0
1;2741;159.0
1;2743;160.0
1;2745;160.0
1;2747;156.0
1;2749;159.0
1;2751;153.0
1;2753;156.0
1;2755;141.0
1;2757;162.0
1;2759;164.0
1;2761;153.0
1;2763;147.0
1;2765;160.0
1;2767;165.0
1;2769;138.0
1;2771;129.0
1;2773;168.0
1;2775;135.0
1;2777;136.0
1;2779;136.0
1;2781;127.0
1;2783;159.0
1;2785;145.0
1;2787;138.0
1;2789;122.0
1;2791;153.0
1;2793;138.0
1;2795;139.0
1;2797;134.0
1;2799;134.0
1;2801;135.0
1;2803;169.0
1;2805;142.0
1;2807;117.0
1;2809;136.0
1;2811;115.0
1;2813;136.0
1;2815;126.0
